"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Alphinaud Leveilleur","fic","Near Mint","English","","","2025-10-08 04:20:12.560000","33","False","False",""
"2","2","Alpine Grizzly","ktk","Near Mint","English","","","2025-10-09 19:37:06.723000","127","False","False",""
"2","2","Alpine Meadow","khm","Near Mint","English","","","2025-10-17 02:27:44.183000","248","False","False",""
"1","1","Alpine Watchdog","m21","Near Mint","English","","","2024-12-06 22:11:00.483000","2","False","False",""
"2","2","Alquist Proft, Master Sleuth","mkm","Near Mint","English","","","2025-10-16 20:58:51.920000","185","False","False",""
"1","1","Alseid of Life's Bounty","plst","Near Mint","English","","","2024-12-14 05:01:45.897000","THB-1","False","False",""
"4","4","Altanak, the Thrice-Called","dsk","Near Mint","English","","","2025-10-09 19:37:30.677000","166","False","False",""
"1","1","Altar Golem","eve","Near Mint","English","","","2024-12-07 23:47:37.217000","166","False","False",""
"1","1","Altar of Dementia","cns","Near Mint","English","","","2025-02-09 16:38:32.930000","196","False","False",""
"1","1","Altar of the Goyf","m3c","Near Mint","English","","","2024-12-08 18:46:30.337000","282","False","False",""
"3","3","Altar's Reap","cns","Near Mint","English","","","2025-10-06 06:43:07.487000","112","False","False",""
"3","3","Altar's Reap","m14","Near Mint","English","","","2025-10-06 06:43:01.487000","84","False","False",""
"1","1","Altered Ego","fic","Near Mint","English","","","2025-10-16 15:45:01.700000","317","False","False",""
"1","1","Always Watching","soi","Near Mint","English","","","2024-12-07 01:59:32.730000","1","False","False",""
"1","1","Amateur Hero","spe","Near Mint","English","foil","","2025-10-12 01:20:14.927000","1","False","False",""
"2","2","Amazing Acrobatics","spm","Near Mint","English","foil","","2025-10-12 00:40:04.170000","25","False","False",""
"1","1","Ambassador Oak","mor","Near Mint","English","","","2025-10-09 19:38:12.790000","113","False","False",""
"2","2","Ambassador Oak","jmp","Near Mint","English","","","2025-10-09 19:38:17.280000","375","False","False",""
"4","4","Ambitious Aetherborn","kld","Near Mint","English","","","2025-10-06 06:44:44.523000","72","False","False",""
"1","1","Ambitious Farmhand // Seasoned Cathar","inr","Near Mint","English","foil","","2025-10-13 19:13:48.833000","8","False","False",""
"1","1","Ambrosia Whiteheart","fin","Near Mint","English","","","2025-10-13 19:13:55.580000","325","False","False",""
"1","1","Ambulatory Edifice","one","Near Mint","English","","","2024-12-04 20:41:28.213000","79","False","False",""
"1","1","Ambuscade Shaman","dtk","Near Mint","English","","","2024-12-04 17:26:44.870000","87","False","False",""
"1","1","Ambush Commander","plst","Near Mint","English","","","2025-10-09 19:38:27.200000","EVG-1","False","False",""
"1","1","Ambush Gigapede","otj","Near Mint","English","foil","","2025-10-06 06:45:24.310000","77","False","False",""
"2","2","Ambush Krotiq","frf","Near Mint","English","","","2025-10-09 19:39:08.937000","122","False","False",""
"1","1","Ambush Paratrooper","bro","Near Mint","English","","","2024-12-06 22:11:11.600000","3","False","False",""
"1","1","Ambush Viper","inr","Near Mint","English","foil","","2025-10-09 19:39:28.203000","186","False","False",""
"2","2","Ambush Wolf","fdn","Near Mint","English","foil","","2025-10-09 19:40:04.030000","98","False","False",""
"1","1","Ambush Wolf","fdn","Near Mint","English","","","2025-10-09 19:39:59.350000","98","False","False",""
"1","1","Amoeboid Changeling","j22","Near Mint","English","","","2024-12-08 03:15:46.600000","269","False","False",""
"1","1","Amok","sth","Near Mint","English","","","2024-12-07 23:38:20.990000","76","False","False",""
"1","1","Amonkhet Raceway","dft","Near Mint","English","foil","","2025-10-04 04:27:14.903000","424","False","False",""
"1","1","Amphin Cutthroat","m12","Near Mint","English","","","2024-12-05 01:45:07.207000","43","False","False",""
"1","1","Amphin Pathmage","m15","Near Mint","English","","","2024-11-29 19:55:12.427000","45","False","False",""
"1","1","Amulet of Kroog","5ed","Near Mint","English","","","2024-12-04 00:37:19.683000","347","False","False",""
"3","3","Amy Rose","sld","Near Mint","English","foil","","2025-10-17 02:28:35.007000","2083","False","False",""
"2","2","An Offer You Can't Refuse","fdn","Near Mint","English","foil","","2025-10-08 04:22:35.197000","311","False","False",""
"1","1","An Offer You Can't Refuse","fic","Near Mint","English","","","2025-10-08 04:22:28.233000","267","False","False",""
"1","1","An Offer You Can't Refuse","fdn","Near Mint","English","","","2025-10-08 04:22:38.940000","311","False","False",""
"1","1","An Unearthly Child","who","Near Mint","English","","","2024-12-08 17:43:22.930000","35","False","False",""
"1","1","Anafenza, the Foremost","ktk","Near Mint","English","","","2024-12-03 18:13:03.210000","163","False","False",""
"2","2","Anarchist","exo","Near Mint","English","","","2025-10-11 04:35:15.047000","79","False","False",""
"2","2","Anax and Cymede","ths","Near Mint","English","","","2025-10-17 02:28:42.827000","186","False","False",""
"1","1","Ancestors' Aid","lci","Near Mint","English","","","2025-10-11 04:35:46.660000","132","False","False",""
"1","1","Ancestral Anger","inr","Near Mint","English","","","2025-10-11 04:36:09.563000","394","False","False",""
"1","1","Ancestral Anger","inr","Near Mint","English","foil","","2025-10-11 04:36:46.947000","141","False","False",""
"1","1","Ancestral Blade","plst","Near Mint","English","","","2025-08-18 23:37:38.453000","2XM-3","False","False",""
"2","2","Ancestral Blade","j25","Near Mint","English","","","2025-10-13 19:14:39.493000","160","False","False",""
"1","1","Ancestral Knowledge","wth","Near Mint","English","","","2024-12-05 06:04:59.763000","32","False","False",""
"1","1","Ancestral Memories","mir","Near Mint","English","","","2024-12-05 18:35:06.750000","52","False","False",""
"1","1","Ancestral Reminiscence","lci","Near Mint","English","","","2025-10-08 04:26:53.130000","45","False","False",""
"2","2","Ancestral Vengeance","frf","Near Mint","English","","","2025-10-06 06:46:03.990000","61","False","False",""
"1","1","Anchor to Reality","neo","Near Mint","English","","","2024-12-05 18:35:14.830000","45","False","False",""
"1","1","Ancient Brontodon","xln","Near Mint","English","","","2024-12-05 21:48:43.940000","175","False","False",""
"1","1","Ancient Carp","dtk","Near Mint","English","","","2024-12-05 01:45:20.233000","44","False","False",""
"1","1","Ancient Crab","akh","Near Mint","English","","","2024-12-05 01:45:30.207000","40","False","False",""
"1","1","Ancient Greenwarden","otc","Near Mint","English","","","2025-10-09 19:40:42.740000","186","False","False",""
"1","1","Ancient Greenwarden","sld","Near Mint","English","foil","","2025-10-09 19:40:30.283000","2059","False","False",""
"1","1","Ancient Hellkite","m11","Near Mint","English","","","2024-11-29 18:11:35.937000","122","False","False",""
"1","1","Ancient Lumberknot","plst","Near Mint","English","","","2025-10-15 19:05:14.320000","VOW-230","False","False",""
"1","1","Ancient Silverback","m15","Near Mint","English","","","2024-12-05 21:49:03.960000","168","False","False",""
"2","2","Ancient Tomb","tmp","Near Mint","English","","","2025-10-04 04:27:45.077000","315","False","False",""
"1","1","Ancient Tomb","eos","Near Mint","English","","","2025-10-03 19:41:35.100000","46","False","False",""
"1","1","Ancient Vendetta","dft","Near Mint","English","","","2025-10-06 06:46:21.403000","75","False","False",""
"1","1","Andúril, Flame of the West","ltr","Near Mint","English","","","2025-02-09 16:16:59.043000","236","False","False",""
"1","1","Angel of Finality","fdn","Near Mint","English","foil","","2025-10-13 19:16:27.527000","136","False","False",""
"1","1","Angel of Indemnity","otc","Near Mint","English","","","2025-10-13 19:16:16.343000","45","False","False",""
"1","1","Angel of Indemnity","otc","Near Mint","English","","","2025-10-13 19:16:22.463000","9","False","False",""
"1","1","Angel of Suffering","snc","Near Mint","English","","","2025-10-06 06:46:50.807000","67","False","False",""
"1","1","Angel of the Ruins","otc","Near Mint","English","","","2025-10-13 19:17:11.377000","78","False","False",""
"1","1","Angel of the Ruins","blc","Near Mint","English","","","2025-09-23 04:30:02.820000","134","False","False",""
"3","3","Angelheart Protector","znr","Near Mint","English","","","2025-10-13 19:17:22.790000","3","False","False",""
"4","4","Angelic Accord","m14","Near Mint","English","","","2025-10-13 19:18:08.823000","3","False","False",""
"1","1","Angelic Ascension","m21","Near Mint","English","","","2024-12-07 04:09:37.687000","3","False","False",""
"4","4","Angelic Edict","gtc","Near Mint","English","","","2025-10-13 19:18:51.830000","2","False","False",""
"1","1","Angelic Edict","jmp","Near Mint","English","","","2025-10-13 19:18:56.013000","87","False","False",""
"2","2","Angelic Observer","snc","Near Mint","English","","","2025-10-13 19:19:09.353000","1","False","False",""
"1","1","Angelic Page","jmp","Near Mint","English","","","2024-12-06 22:11:37.093000","88","False","False",""
"4","4","Angelic Protector","tmp","Near Mint","English","","","2025-10-13 19:20:02.793000","2","False","False",""
"1","1","Angelic Protector","plst","Near Mint","English","","","2025-10-13 19:19:57.660000","TMP-2","False","False",""
"1","1","Angelic Purge","inr","Near Mint","English","foil","","2025-10-13 19:20:45.487000","9","False","False",""
"1","1","Angelic Purge","inr","Near Mint","English","foil","","2025-10-13 19:20:39.427000","333","False","False",""
"4","4","Angelic Renewal","wth","Near Mint","English","","","2025-10-13 19:21:02.030000","4","False","False",""
"1","1","Angelic Sell-Sword","otc","Near Mint","English","","","2025-10-13 19:21:39.927000","10","False","False",""
"1","1","Angelic Sell-Sword","otc","Near Mint","English","","","2025-10-13 19:21:35.323000","46","False","False",""
"1","1","Angelic Skirmisher","gtc","Near Mint","English","","","2025-10-13 19:22:11.260000","3","False","False",""
"3","3","Angelic Skirmisher","pgtc","Near Mint","English","foil","","2025-10-13 19:22:26.287000","A11","False","False",""
"3","3","Angelic Wall","m14","Near Mint","English","","","2025-10-13 19:23:17.140000","4","False","False",""
"1","1","Angel's Mercy","m12","Near Mint","English","","","2025-10-13 19:24:11.510000","4","False","False",""
"2","2","Angel's Mercy","m13","Near Mint","English","","","2025-10-13 19:24:17.523000","3","False","False",""
"1","1","Angel's Tomb","inr","Near Mint","English","foil","","2025-10-04 04:44:44.577000","253","False","False",""
"1","1","Angel's Trumpet","plst","Near Mint","English","","","2025-10-04 04:44:56.357000","ULG-121","False","False",""
"1","1","Anger","m3c","Near Mint","English","","","2024-12-08 18:45:03.527000","208","False","False",""
"1","1","Angrath's Marauders","otc","Near Mint","English","","","2024-12-06 04:44:07.823000","153","False","False",""
"2","2","Angry Rabble","spm","Near Mint","English","foil","","2025-10-12 01:10:00.870000","75","False","False",""
"1","1","Anim Pakal, Thousandth Moon","lci","Near Mint","English","","","2024-11-30 00:19:31.410000","300","False","False",""
"1","1","Animar, Soul of Elements","sld","Near Mint","English","foil","","2025-10-17 05:27:08.703000","1891","False","False",""
"1","1","Animate Dead","sld","Near Mint","English","foil","","2025-10-21 16:16:19.107000","2189","False","False",""
"1","1","Animist's Might","mat","Near Mint","English","","","2025-10-09 19:41:38.087000","20","False","False",""
"1","1","Animist's Might","mat","Near Mint","English","etched","","2025-10-09 19:41:43.183000","120","False","False",""
"2","2","Animist's Might","mat","Near Mint","English","","","2025-10-09 19:41:49.940000","70","False","False",""
"2","2","Animist's Might","mat","Near Mint","English","foil","","2025-10-09 19:41:54.353000","70","False","False",""
"2","2","Ankle Shanker","ktk","Near Mint","English","","","2025-10-17 05:18:44.123000","164","False","False",""
"1","1","Annex Sentry","one","Near Mint","English","","","2024-12-07 01:43:33.573000","2","False","False",""
"1","1","Annie Flash, the Veteran","otj","Near Mint","English","foil","","2025-10-17 05:52:58.543000","190","False","False",""
"1","1","Annie Flash, the Veteran","otj","Near Mint","English","","","2024-12-31 23:01:31.173000","291","False","False",""
"1","1","Annihilating Glare","one","Near Mint","English","","","2024-12-04 23:48:56.547000","80","False","False",""
"1","1","Annul","eoe","Near Mint","English","","","2025-08-18 23:37:38.453000","46","False","False",""
"4","4","Annul","khm","Near Mint","English","","","2025-10-08 04:28:36.003000","42","False","False",""
"1","1","Annul","ths","Near Mint","English","","","2025-10-08 04:28:29.277000","38","False","False",""
"7","7","Anoint","tmp","Near Mint","English","","","2025-10-13 19:25:07.663000","3","False","False",""
"1","1","Anoint with Affliction","one","Near Mint","English","","","2024-12-04 22:40:47.163000","81","False","False",""
"1","1","Anointed Chorister","m21","Near Mint","English","","","2024-12-06 22:22:54.540000","4","False","False",""
"1","1","Anointed Deacon","xln","Near Mint","English","","","2024-12-04 17:27:09.180000","89","False","False",""
"1","1","Anointer Priest","akh","Near Mint","English","","","2024-12-06 22:23:13.130000","3","False","False",""
"1","1","Another Round","otj","Near Mint","English","foil","","2025-10-13 19:25:46.607000","307","False","False",""
"1","1","Another Round","otj","Near Mint","English","foil","","2025-10-13 19:25:37.530000","1","False","False",""
"4","4","Anowon, the Ruin Sage","wwk","Near Mint","English","","","2025-10-06 06:47:59.590000","49","False","False",""
"3","3","Antagonize","snc","Near Mint","English","","","2025-10-11 04:37:48.680000","100","False","False",""
"1","1","Anthem of Champions","fdn","Near Mint","English","foil","","2025-10-17 00:21:25.470000","344","False","False",""
"1","1","Anthem of Champions","fdn","Near Mint","English","","","2025-10-17 00:22:13.990000","344","False","False",""
